id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
75,Activity E,2023-11-28 09:58:29.258938,2023-11-28 09:58:29.258938,2023-11-28 09:58:56.676075,R5,R5,76,76,77,2,[],1.0,27.417136731436088,['Activity E'],{},{}
77,Activity E,2023-11-28 09:58:56.676075,2023-11-28 09:58:56.676075,2023-11-28 09:59:05.021943,R5,R5,78,78,78,2,[],1.0,8.34586842399026,['Activity E'],{},{}
78,Activity E,2023-11-28 09:59:05.021943,2023-11-28 09:59:05.021943,2023-11-28 09:59:22.161159,R5,R5,79,79,79,2,[],1.0,17.13921589881253,['Activity E'],{},{}
76,Activity E,2023-11-28 09:58:41.106256,2023-11-28 09:58:41.106256,2023-11-28 09:59:25.250499,R6,R6,77,77,80,2,[],1.0,44.144243087786045,['Activity E'],{},{}
80,Activity E,2023-11-28 09:59:25.250499,2023-11-28 09:59:25.250499,2023-11-28 10:00:05.722790,R6,R6,81,81,81,2,[],1.0,40.47229048304413,['Activity E'],{},{}
81,Activity E,2023-11-28 10:00:05.722790,2023-11-28 10:00:05.722790,2023-11-28 10:00:52.397878,R6,R6,82,82,82,2,[],1.0,46.675088536685536,['Activity E'],{},{}
82,Activity E,2023-11-28 10:00:52.397878,2023-11-28 10:00:52.397878,2023-11-28 10:01:16.547133,R6,R6,83,83,83,2,[],1.0,24.149255152207584,['Activity E'],{},{}
83,Activity E,2023-11-28 10:01:16.547133,2023-11-28 10:01:16.547133,2023-11-28 10:02:25.901560,R6,R6,84,84,84,2,[],1.0,69.35442648962665,['Activity E'],{},{}
79,Activity E,2023-11-28 09:59:22.161159,2023-11-28 09:59:22.161159,2023-11-28 10:02:52.009917,R5,R5,80,80,85,2,[],1.0,209.84875803293127,['Activity E'],{},{}
85,Activity E,2023-11-28 10:02:52.009917,2023-11-28 10:02:52.009917,2023-11-28 10:03:23.338503,R5,R5,86,86,86,2,[],1.0,31.328586537594234,['Activity E'],{},{}
86,Activity E,2023-11-28 10:03:23.338503,2023-11-28 10:03:23.338503,2023-11-28 10:04:19.319807,R5,R5,87,87,87,2,[],1.0,55.981303531873984,['Activity E'],{},{}
87,Activity E,2023-11-28 10:04:19.319807,2023-11-28 10:04:19.319807,2023-11-28 10:05:20.658343,R5,R5,88,88,88,2,[],1.0,61.33853621313949,['Activity E'],{},{}
84,Activity E,2023-11-28 10:02:25.901560,2023-11-28 10:02:25.901560,2023-11-28 10:06:45.787528,R6,R6,85,85,89,2,[],1.0,259.88596862086143,['Activity E'],{},{}
89,Activity E,2023-11-28 10:06:45.787528,2023-11-28 10:06:45.787528,2023-11-28 10:10:04.058503,R6,R6,90,90,90,2,[],1.0,198.27097504215246,['Activity E'],{},{}
88,Activity E,2023-11-28 10:05:20.658343,2023-11-28 10:05:20.658343,2023-11-28 10:10:24.805150,R5,R5,89,89,91,2,[],1.0,304.14680643931405,['Activity E'],{},{}
90,Activity E,2023-11-28 10:10:04.058503,2023-11-28 10:10:04.058503,2023-11-28 10:11:14.397325,R6,R6,91,91,92,2,[],1.0,70.33882147931877,['Activity E'],{},{}
92,Activity E,2023-11-28 10:11:14.397325,2023-11-28 10:11:14.397325,2023-11-28 10:11:55.227279,R6,R6,93,93,93,2,[],1.0,40.829954124912284,['Activity E'],{},{}
91,Activity E,2023-11-28 10:10:24.805150,2023-11-28 10:10:24.805150,2023-11-28 10:11:55.303772,R5,R5,92,92,94,2,[],1.0,90.4986221125328,['Activity E'],{},{}
93,Activity E,2023-11-28 10:11:55.227279,2023-11-28 10:11:55.227279,2023-11-28 10:13:12.936551,R6,R6,94,94,95,2,[],1.0,77.70927181569728,['Activity E'],{},{}
94,Activity E,2023-11-28 10:11:55.303772,2023-11-28 10:11:55.303772,2023-11-28 10:15:42.941837,R5,R5,95,95,96,2,[],1.0,227.6380651860325,['Activity E'],{},{}
