id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
69,Activity E,2023-11-28 10:59:53.082282,2023-11-28 10:59:53.082282,2023-11-28 11:00:11.375558,R5,R5,2,2,2,2,[],1.0,18.293275665904254,['Activity E'],{},{}
69,Activity F,2023-11-28 11:00:11.375558,2023-11-28 11:00:11.375558,2023-11-28 11:00:16.541759,R5,R5,2,2,2,1,[],1.0,5.16620083000481,"['Activity E', 'Activity F']",{},{}
68,Activity E,2023-11-28 10:59:00.355692,2023-11-28 10:59:00.355692,2023-11-28 11:00:18.442484,R6,R6,2,2,2,1,[],1.0,78.08679159308942,['Activity E'],{},{}
70,Activity E,2023-11-28 11:00:16.541759,2023-11-28 11:00:16.541759,2023-11-28 11:00:57.738205,R5,R5,2,2,2,2,[],1.0,41.196446700907494,['Activity E'],{},{}
70,Activity F,2023-11-28 11:00:57.738205,2023-11-28 11:00:57.738205,2023-11-28 11:01:06.281632,R5,R5,2,2,2,2,[],1.0,8.543426351796652,"['Activity E', 'Activity F']",{},{}
68,Activity F,2023-11-28 11:00:18.442484,2023-11-28 11:00:18.442484,2023-11-28 11:01:22.499189,R6,R6,2,2,2,1,[],1.0,64.0567052198044,"['Activity E', 'Activity F']",{},{}
72,Activity E,2023-11-28 11:01:22.499189,2023-11-28 11:01:22.499189,2023-11-28 11:02:14.473288,R6,R6,2,2,2,2,[],1.0,51.974099253438254,['Activity E'],{},{}
71,Activity E,2023-11-28 11:01:06.281632,2023-11-28 11:01:06.281632,2023-11-28 11:05:56.006998,R5,R5,2,2,2,1,[],1.0,289.72536659428937,['Activity E'],{},{}
72,Activity F,2023-11-28 11:02:14.473288,2023-11-28 11:02:14.473288,2023-11-28 11:06:51.197354,R6,R6,2,2,2,1,[],1.0,276.7240661156031,"['Activity E', 'Activity F']",{},{}
73,Activity E,2023-11-28 11:06:51.197354,2023-11-28 11:06:51.197354,2023-11-28 11:07:16.733686,R6,R6,2,2,2,1,[],1.0,25.53633168346405,['Activity E'],{},{}
74,Activity E,2023-11-28 11:07:16.733686,2023-11-28 11:07:16.733686,2023-11-28 11:09:15.825163,R6,R6,3,3,3,1,[],1.0,119.09147679071015,['Activity E'],{},{}
75,Activity E,2023-11-28 11:09:15.825163,2023-11-28 11:09:15.825163,2023-11-28 11:09:19.600709,R6,R6,4,4,4,1,[],1.0,3.7755457494279825,['Activity E'],{},{}
71,Activity F,2023-11-28 11:05:56.006998,2023-11-28 11:05:56.006998,2023-11-28 11:09:59.935616,R5,R5,2,2,5,2,[],1.0,243.92861710000534,"['Activity E', 'Activity F']",{},{}
75,Activity F,2023-11-28 11:09:59.935616,2023-11-28 11:09:59.935616,2023-11-28 11:10:12.992908,R5,R5,4,4,4,1,[],1.0,13.05729215590563,"['Activity E', 'Activity F']",{},{}
74,Activity F,2023-11-28 11:10:12.992908,2023-11-28 11:10:12.992908,2023-11-28 11:10:21.097100,R5,R5,3,3,3,1,[],1.0,8.104192093736582,"['Activity E', 'Activity F']",{},{}
73,Activity F,2023-11-28 11:10:21.097100,2023-11-28 11:10:21.097100,2023-11-28 11:10:33.781072,R5,R5,2,2,2,1,[],1.0,12.683972199839156,"['Activity E', 'Activity F']",{},{}
76,Activity E,2023-11-28 11:09:19.600709,2023-11-28 11:09:19.600709,2023-11-28 11:11:19.726913,R6,R6,5,5,2,1,[],1.0,120.12620467163934,['Activity E'],{},{}
77,Activity E,2023-11-28 11:10:33.781072,2023-11-28 11:10:33.781072,2023-11-28 11:15:18.396295,R5,R5,2,2,2,2,[],1.0,284.6152228994189,['Activity E'],{},{}
77,Activity F,2023-11-28 11:15:18.396295,2023-11-28 11:15:18.396295,2023-11-28 11:17:31.343918,R5,R5,2,2,2,2,[],1.0,132.94762359224038,"['Activity E', 'Activity F']",{},{}
76,Activity F,2023-11-28 11:11:19.726913,2023-11-28 11:11:19.726913,2023-11-28 11:19:12.351778,R6,R6,2,2,2,1,[],1.0,472.62486423862794,"['Activity E', 'Activity F']",{},{}
79,Activity E,2023-11-28 11:19:12.351778,2023-11-28 11:19:12.351778,2023-11-28 11:19:13.340414,R6,R6,2,2,2,2,[],1.0,0.9886360693986146,['Activity E'],{},{}
80,Activity E,2023-11-28 11:19:13.340414,2023-11-28 11:19:13.340414,2023-11-28 11:19:27.120930,R6,R6,3,3,3,2,[],1.0,13.780515883235104,['Activity E'],{},{}
78,Activity E,2023-11-28 11:17:31.343918,2023-11-28 11:17:31.343918,2023-11-28 11:20:30.399341,R5,R5,2,2,3,1,[],1.0,179.05542281649068,['Activity E'],{},{}
81,Activity E,2023-11-28 11:20:30.399341,2023-11-28 11:20:30.399341,2023-11-28 11:20:56.960180,R5,R5,4,4,4,1,[],1.0,26.560838975847556,['Activity E'],{},{}
81,Activity F,2023-11-28 11:20:56.960180,2023-11-28 11:20:56.960180,2023-11-28 11:23:49.824626,R5,R5,4,4,4,2,[],1.0,172.86444601658116,"['Activity E', 'Activity F']",{},{}
80,Activity F,2023-11-28 11:19:27.120930,2023-11-28 11:19:27.120930,2023-11-28 11:24:25.441172,R6,R6,3,3,4,1,[],1.0,298.32024227541245,"['Activity E', 'Activity F']",{},{}
82,Activity E,2023-11-28 11:23:49.824626,2023-11-28 11:23:49.824626,2023-11-28 11:24:43.453960,R5,R5,4,4,3,1,[],1.0,53.629333778927176,['Activity E'],{},{}
83,Activity E,2023-11-28 11:24:43.453960,2023-11-28 11:24:43.453960,2023-11-28 11:25:19.495501,R5,R5,4,4,4,1,[],1.0,36.041541115364765,['Activity E'],{},{}
83,Activity F,2023-11-28 11:25:19.495501,2023-11-28 11:25:19.495501,2023-11-28 11:30:15.935164,R5,R5,4,4,4,2,[],1.0,296.4396624586264,"['Activity E', 'Activity F']",{},{}
78,Activity F,2023-11-28 11:24:25.441172,2023-11-28 11:24:25.441172,2023-11-28 11:33:51.534851,R6,R6,3,3,3,1,[],1.0,566.0936790667015,"['Activity E', 'Activity F']",{},{}
82,Activity F,2023-11-28 11:30:15.935164,2023-11-28 11:30:15.935164,2023-11-28 11:34:28.005875,R5,R5,3,3,3,2,[],1.0,252.07071134146338,"['Activity E', 'Activity F']",{},{}
84,Activity E,2023-11-28 11:33:51.534851,2023-11-28 11:33:51.534851,2023-11-28 11:35:20.542114,R6,R6,3,3,2,1,[],1.0,89.00726316614393,['Activity E'],{},{}
79,Activity F,2023-11-28 11:34:28.005875,2023-11-28 11:34:28.005875,2023-11-28 11:35:42.038950,R5,R5,2,2,2,1,[],1.0,74.03307524373757,"['Activity E', 'Activity F']",{},{}
84,Activity F,2023-11-28 11:35:20.542114,2023-11-28 11:35:20.542114,2023-11-28 11:36:07.879739,R6,R6,2,2,2,2,[],1.0,47.33762541134498,"['Activity E', 'Activity F']",{},{}
85,Activity E,2023-11-28 11:35:42.038950,2023-11-28 11:35:42.038950,2023-11-28 11:39:07.883282,R5,R5,2,2,2,1,[],1.0,205.8443313280712,['Activity E'],{},{}
87,Activity E,2023-11-28 11:39:07.883282,2023-11-28 11:39:07.883282,2023-11-28 11:39:13.909649,R5,R5,3,3,3,2,[],1.0,6.026367439634238,['Activity E'],{},{}
87,Activity F,2023-11-28 11:39:13.909649,2023-11-28 11:39:13.909649,2023-11-28 11:39:20.886676,R5,R5,3,3,3,1,[],1.0,6.977027307846798,"['Activity E', 'Activity F']",{},{}
85,Activity F,2023-11-28 11:39:20.886676,2023-11-28 11:39:20.886676,2023-11-28 11:40:26.142551,R5,R5,2,2,2,1,[],1.0,65.2558751845351,"['Activity E', 'Activity F']",{},{}
88,Activity E,2023-11-28 11:40:26.142551,2023-11-28 11:40:26.142551,2023-11-28 11:41:15.991552,R5,R5,2,2,2,2,[],1.0,49.84900081111359,['Activity E'],{},{}
88,Activity F,2023-11-28 11:41:15.991552,2023-11-28 11:41:15.991552,2023-11-28 11:44:11.793935,R5,R5,2,2,2,1,[],1.0,175.8023824109386,"['Activity E', 'Activity F']",{},{}
89,Activity E,2023-11-28 11:44:11.793935,2023-11-28 11:44:11.793935,2023-11-28 11:44:41.210896,R5,R5,2,2,2,2,[],1.0,29.416961250487354,['Activity E'],{},{}
89,Activity F,2023-11-28 11:44:41.210896,2023-11-28 11:44:41.210896,2023-11-28 11:44:56.420392,R5,R5,2,2,2,1,[],1.0,15.209496423490595,"['Activity E', 'Activity F']",{},{}
86,Activity E,2023-11-28 11:36:07.879739,2023-11-28 11:36:07.879739,2023-11-28 11:45:09.213218,R6,R6,2,2,2,2,[],1.0,541.3334781751477,['Activity E'],{},{}
90,Activity E,2023-11-28 11:44:56.420392,2023-11-28 11:44:56.420392,2023-11-28 11:45:43.085252,R5,R5,2,2,2,2,[],1.0,46.6648593167432,['Activity E'],{},{}
86,Activity F,2023-11-28 11:45:09.213218,2023-11-28 11:45:09.213218,2023-11-28 11:46:51.333308,R6,R6,2,2,2,1,[],1.0,102.12008986196459,"['Activity E', 'Activity F']",{},{}
90,Activity F,2023-11-28 11:45:43.085252,2023-11-28 11:45:43.085252,2023-11-28 11:47:43.528085,R5,R5,2,2,2,2,[],1.0,120.4428337442843,"['Activity E', 'Activity F']",{},{}
92,Activity E,2023-11-28 11:47:43.528085,2023-11-28 11:47:43.528085,2023-11-28 11:47:51.149460,R5,R5,2,2,2,2,[],1.0,7.621374163809181,['Activity E'],{},{}
92,Activity F,2023-11-28 11:47:51.149460,2023-11-28 11:47:51.149460,2023-11-28 11:48:12.183518,R5,R5,2,2,2,1,[],1.0,21.03405807052561,"['Activity E', 'Activity F']",{},{}
93,Activity E,2023-11-28 11:48:12.183518,2023-11-28 11:48:12.183518,2023-11-28 11:48:20.603672,R5,R5,2,2,2,2,[],1.0,8.420154712835524,['Activity E'],{},{}
93,Activity F,2023-11-28 11:48:20.603672,2023-11-28 11:48:20.603672,2023-11-28 11:51:12.779316,R5,R5,2,2,2,1,[],1.0,172.1756436698225,"['Activity E', 'Activity F']",{},{}
94,Activity E,2023-11-28 11:51:12.779316,2023-11-28 11:51:12.779316,2023-11-28 11:51:16.334975,R5,R5,2,2,2,2,[],1.0,3.5556591902111108,['Activity E'],{},{}
91,Activity E,2023-11-28 11:46:51.333308,2023-11-28 11:46:51.333308,2023-11-28 11:51:32.930823,R6,R6,2,2,2,1,[],1.0,281.59751572707677,['Activity E'],{},{}
94,Activity F,2023-11-28 11:51:16.334975,2023-11-28 11:51:16.334975,2023-11-28 11:53:02.144148,R5,R5,2,2,2,1,[],1.0,105.80917225057674,"['Activity E', 'Activity F']",{},{}
95,Activity E,2023-11-28 11:53:02.144148,2023-11-28 11:53:02.144148,2023-11-28 11:54:38.657610,R5,R5,2,2,2,1,[],1.0,96.51346245587314,['Activity E'],{},{}
95,Activity F,2023-11-28 11:54:38.657610,2023-11-28 11:54:38.657610,2023-11-28 11:55:04.748803,R5,R5,2,2,2,2,[],1.0,26.09119273450873,"['Activity E', 'Activity F']",{},{}
96,Activity E,2023-11-28 11:55:04.748803,2023-11-28 11:55:04.748803,2023-11-28 11:55:58.955427,R5,R5,2,2,2,1,[],1.0,54.206624479247274,['Activity E'],{},{}
96,Activity F,2023-11-28 11:55:58.955427,2023-11-28 11:55:58.955427,2023-11-28 11:56:24.622396,R5,R5,2,2,2,2,[],1.0,25.666968647440708,"['Activity E', 'Activity F']",{},{}
97,Activity E,2023-11-28 11:56:24.622396,2023-11-28 11:56:24.622396,2023-11-28 11:56:32.594276,R5,R5,2,2,2,1,[],1.0,7.971880236897176,['Activity E'],{},{}
97,Activity F,2023-11-28 11:56:32.594276,2023-11-28 11:56:32.594276,2023-11-28 11:58:05.623527,R5,R5,2,2,2,2,[],1.0,93.029250835438,"['Activity E', 'Activity F']",{},{}
98,Activity E,2023-11-28 11:58:05.623527,2023-11-28 11:58:05.623527,2023-11-28 12:00:36.022833,R5,R5,2,2,2,1,[],1.0,150.3993062072413,['Activity E'],{},{}
98,Activity F,2023-11-28 12:00:36.022833,2023-11-28 12:00:36.022833,2023-11-28 12:00:40.055720,R5,R5,2,2,2,2,[],1.0,4.032886737437155,"['Activity E', 'Activity F']",{},{}
99,Activity E,2023-11-28 12:00:40.055720,2023-11-28 12:00:40.055720,2023-11-28 12:02:18.511393,R5,R5,2,2,2,1,[],1.0,98.45567299315466,['Activity E'],{},{}
91,Activity F,2023-11-28 11:51:32.930823,2023-11-28 11:51:32.930823,2023-11-28 12:02:49.397523,R6,R6,2,2,2,2,[],1.0,676.4666997114863,"['Activity E', 'Activity F']",{},{}
99,Activity F,2023-11-28 12:02:18.511393,2023-11-28 12:02:18.511393,2023-11-28 12:03:10.350557,R5,R5,2,2,2,2,[],1.0,51.83916450079545,"['Activity E', 'Activity F']",{},{}
100,Activity E,2023-11-28 12:02:49.397523,2023-11-28 12:02:49.397523,2023-11-28 12:03:16.872257,R6,R6,2,2,2,1,[],1.0,27.47473440553678,['Activity E'],{},{}
101,Activity E,2023-11-28 12:03:10.350557,2023-11-28 12:03:10.350557,2023-11-28 12:03:22.774443,R5,R5,2,2,3,2,[],1.0,12.423885200708948,['Activity E'],{},{}
102,Activity E,2023-11-28 12:03:16.872257,2023-11-28 12:03:16.872257,2023-11-28 12:04:13.075450,R6,R6,3,3,3,2,[],1.0,56.203192429846304,['Activity E'],{},{}
101,Activity F,2023-11-28 12:03:22.774443,2023-11-28 12:03:22.774443,2023-11-28 12:04:40.044330,R5,R5,3,3,3,1,[],1.0,77.26988794627957,"['Activity E', 'Activity F']",{},{}
103,Activity E,2023-11-28 12:04:40.044330,2023-11-28 12:04:40.044330,2023-11-28 12:05:02.547125,R5,R5,3,3,3,1,[],1.0,22.502794858210535,['Activity E'],{},{}
102,Activity F,2023-11-28 12:04:13.075450,2023-11-28 12:04:13.075450,2023-11-28 12:06:02.405036,R6,R6,3,3,3,2,[],1.0,109.32958662362829,"['Activity E', 'Activity F']",{},{}
100,Activity F,2023-11-28 12:06:02.405036,2023-11-28 12:06:02.405036,2023-11-28 12:06:31.377165,R6,R6,2,2,2,2,[],1.0,28.97212822033778,"['Activity E', 'Activity F']",{},{}
103,Activity F,2023-11-28 12:05:02.547125,2023-11-28 12:05:02.547125,2023-11-28 12:06:54.681431,R5,R5,3,3,2,2,[],1.0,112.13430544251139,"['Activity E', 'Activity F']",{},{}
104,Activity E,2023-11-28 12:06:31.377165,2023-11-28 12:06:31.377165,2023-11-28 12:08:21.323745,R6,R6,2,2,2,1,[],1.0,109.94658016982653,['Activity E'],{},{}
104,Activity F,2023-11-28 12:08:21.323745,2023-11-28 12:08:21.323745,2023-11-28 12:09:05.281312,R6,R6,2,2,2,1,[],1.0,43.9575675056353,"['Activity E', 'Activity F']",{},{}
106,Activity E,2023-11-28 12:09:05.281312,2023-11-28 12:09:05.281312,2023-11-28 12:09:24.988183,R6,R6,2,2,2,2,[],1.0,19.706870933858447,['Activity E'],{},{}
105,Activity E,2023-11-28 12:06:54.681431,2023-11-28 12:06:54.681431,2023-11-28 12:11:35.923193,R5,R5,2,2,2,2,[],1.0,281.2417623499382,['Activity E'],{},{}
106,Activity F,2023-11-28 12:09:24.988183,2023-11-28 12:09:24.988183,2023-11-28 12:13:09.172009,R6,R6,2,2,2,1,[],1.0,224.18382564506703,"['Activity E', 'Activity F']",{},{}
107,Activity E,2023-11-28 12:13:09.172009,2023-11-28 12:13:09.172009,2023-11-28 12:13:24.157571,R6,R6,2,2,2,1,[],1.0,14.98556217145733,['Activity E'],{},{}
105,Activity F,2023-11-28 12:11:35.923193,2023-11-28 12:11:35.923193,2023-11-28 12:13:27.528179,R5,R5,2,2,3,2,[],1.0,111.6049853812549,"['Activity E', 'Activity F']",{},{}
107,Activity F,2023-11-28 12:13:27.528179,2023-11-28 12:13:27.528179,2023-11-28 12:14:20.413448,R5,R5,2,2,2,1,[],1.0,52.88526904807632,"['Activity E', 'Activity F']",{},{}
109,Activity E,2023-11-28 12:14:20.413448,2023-11-28 12:14:20.413448,2023-11-28 12:14:28.389268,R5,R5,2,2,2,2,[],1.0,7.975820084966073,['Activity E'],{},{}
109,Activity F,2023-11-28 12:14:28.389268,2023-11-28 12:14:28.389268,2023-11-28 12:16:00.743629,R5,R5,2,2,2,1,[],1.0,92.3543615426799,"['Activity E', 'Activity F']",{},{}
110,Activity E,2023-11-28 12:16:00.743629,2023-11-28 12:16:00.743629,2023-11-28 12:16:47.362727,R5,R5,2,2,2,2,[],1.0,46.619098281579184,['Activity E'],{},{}
110,Activity F,2023-11-28 12:16:47.362727,2023-11-28 12:16:47.362727,2023-11-28 12:17:55.780092,R5,R5,2,2,2,1,[],1.0,68.41736457667815,"['Activity E', 'Activity F']",{},{}
111,Activity E,2023-11-28 12:17:55.780092,2023-11-28 12:17:55.780092,2023-11-28 12:18:05.035050,R5,R5,2,2,2,2,[],1.0,9.254957939637553,['Activity E'],{},{}
111,Activity F,2023-11-28 12:18:05.035050,2023-11-28 12:18:05.035050,2023-11-28 12:18:15.436655,R5,R5,2,2,2,1,[],1.0,10.40160469805497,"['Activity E', 'Activity F']",{},{}
112,Activity E,2023-11-28 12:18:15.436655,2023-11-28 12:18:15.436655,2023-11-28 12:19:03.494821,R5,R5,2,2,2,2,[],1.0,48.05816591962071,['Activity E'],{},{}
113,Activity E,2023-11-28 12:19:03.494821,2023-11-28 12:19:03.494821,2023-11-28 12:19:04.725597,R5,R5,3,3,3,2,[],1.0,1.2307766517805674,['Activity E'],{},{}
113,Activity F,2023-11-28 12:19:04.725597,2023-11-28 12:19:04.725597,2023-11-28 12:19:30.792336,R5,R5,3,3,3,1,[],1.0,26.06673841211468,"['Activity E', 'Activity F']",{},{}
112,Activity F,2023-11-28 12:19:30.792336,2023-11-28 12:19:30.792336,2023-11-28 12:20:21.580849,R5,R5,2,2,2,1,[],1.0,50.788513183251226,"['Activity E', 'Activity F']",{},{}
114,Activity E,2023-11-28 12:20:21.580849,2023-11-28 12:20:21.580849,2023-11-28 12:20:26.291402,R5,R5,2,2,2,2,[],1.0,4.710552676045733,['Activity E'],{},{}
115,Activity E,2023-11-28 12:20:26.291402,2023-11-28 12:20:26.291402,2023-11-28 12:21:02.461948,R5,R5,3,3,3,2,[],1.0,36.170546113010964,['Activity E'],{},{}
115,Activity F,2023-11-28 12:21:02.461948,2023-11-28 12:21:02.461948,2023-11-28 12:22:19.227733,R5,R5,3,3,3,1,[],1.0,76.76578546608215,"['Activity E', 'Activity F']",{},{}
114,Activity F,2023-11-28 12:22:19.227733,2023-11-28 12:22:19.227733,2023-11-28 12:24:26.935444,R5,R5,2,2,2,1,[],1.0,127.70771128341134,"['Activity E', 'Activity F']",{},{}
116,Activity E,2023-11-28 12:24:26.935444,2023-11-28 12:24:26.935444,2023-11-28 12:26:37.252991,R5,R5,2,2,2,2,[],1.0,130.31754701567328,['Activity E'],{},{}
108,Activity E,2023-11-28 12:13:24.157571,2023-11-28 12:13:24.157571,2023-11-28 12:27:18.038894,R6,R6,3,3,3,1,[],1.0,833.8813224651542,['Activity E'],{},{}
118,Activity E,2023-11-28 12:27:18.038894,2023-11-28 12:27:18.038894,2023-11-28 12:31:16.643580,R6,R6,4,4,4,2,[],1.0,238.60468622714222,['Activity E'],{},{}
118,Activity F,2023-11-28 12:31:16.643580,2023-11-28 12:31:16.643580,2023-11-28 12:32:36.235308,R6,R6,4,4,4,1,[],1.0,79.59172816079457,"['Activity E', 'Activity F']",{},{}
108,Activity F,2023-11-28 12:32:36.235308,2023-11-28 12:32:36.235308,2023-11-28 12:33:45.917504,R6,R6,3,3,3,1,[],1.0,69.6821962795205,"['Activity E', 'Activity F']",{},{}
116,Activity F,2023-11-28 12:33:45.917504,2023-11-28 12:33:45.917504,2023-11-28 12:34:12.217876,R6,R6,2,2,2,1,[],1.0,26.300371939347936,"['Activity E', 'Activity F']",{},{}
117,Activity E,2023-11-28 12:26:37.252991,2023-11-28 12:26:37.252991,2023-11-28 12:34:22.574887,R5,R5,3,3,2,2,[],1.0,465.32189517122663,['Activity E'],{},{}
117,Activity F,2023-11-28 12:34:22.574887,2023-11-28 12:34:22.574887,2023-11-28 12:34:56.714144,R5,R5,2,2,2,1,[],1.0,34.13925779695892,"['Activity E', 'Activity F']",{},{}
120,Activity E,2023-11-28 12:34:56.714144,2023-11-28 12:34:56.714144,2023-11-28 12:35:16.013117,R5,R5,2,2,2,2,[],1.0,19.29897272009279,['Activity E'],{},{}
120,Activity F,2023-11-28 12:35:16.013117,2023-11-28 12:35:16.013117,2023-11-28 12:35:44.848236,R5,R5,2,2,2,1,[],1.0,28.835119232611746,"['Activity E', 'Activity F']",{},{}
121,Activity E,2023-11-28 12:35:44.848236,2023-11-28 12:35:44.848236,2023-11-28 12:35:56.894512,R5,R5,2,2,2,2,[],1.0,12.046275789449497,['Activity E'],{},{}
122,Activity E,2023-11-28 12:35:56.894512,2023-11-28 12:35:56.894512,2023-11-28 12:37:27.186756,R5,R5,3,3,3,2,[],1.0,90.29224366624832,['Activity E'],{},{}
122,Activity F,2023-11-28 12:37:27.186756,2023-11-28 12:37:27.186756,2023-11-28 12:38:39.939370,R5,R5,3,3,3,1,[],1.0,72.75261428677295,"['Activity E', 'Activity F']",{},{}
121,Activity F,2023-11-28 12:38:39.939370,2023-11-28 12:38:39.939370,2023-11-28 12:41:48.655270,R5,R5,2,2,2,1,[],1.0,188.7158994816766,"['Activity E', 'Activity F']",{},{}
123,Activity E,2023-11-28 12:41:48.655270,2023-11-28 12:41:48.655270,2023-11-28 12:44:24.459269,R5,R5,2,2,2,2,[],1.0,155.803999724761,['Activity E'],{},{}
119,Activity E,2023-11-28 12:34:12.217876,2023-11-28 12:34:12.217876,2023-11-28 12:44:27.582965,R6,R6,2,2,2,2,[],1.0,615.3650887710658,['Activity E'],{},{}
124,Activity E,2023-11-28 12:44:27.582965,2023-11-28 12:44:27.582965,2023-11-28 12:44:29.321825,R6,R6,3,3,3,1,[],1.0,1.7388601452129198,['Activity E'],{},{}
123,Activity F,2023-11-28 12:44:24.459269,2023-11-28 12:44:24.459269,2023-11-28 12:46:44.048716,R5,R5,2,2,3,1,[],1.0,139.58944703482436,"['Activity E', 'Activity F']",{},{}
119,Activity F,2023-11-28 12:46:44.048716,2023-11-28 12:46:44.048716,2023-11-28 12:47:49.108778,R5,R5,2,2,2,2,[],1.0,65.06006197442521,"['Activity E', 'Activity F']",{},{}
124,Activity F,2023-11-28 12:44:29.321825,2023-11-28 12:44:29.321825,2023-11-28 12:48:17.480592,R6,R6,3,3,2,2,[],1.0,228.1587673504542,"['Activity E', 'Activity F']",{},{}
125,Activity E,2023-11-28 12:47:49.108778,2023-11-28 12:47:49.108778,2023-11-28 12:49:03.254455,R5,R5,2,2,2,1,[],1.0,74.14567691831029,['Activity E'],{},{}
125,Activity F,2023-11-28 12:49:03.254455,2023-11-28 12:49:03.254455,2023-11-28 12:49:29.396350,R5,R5,2,2,2,1,[],1.0,26.14189505042266,"['Activity E', 'Activity F']",{},{}
127,Activity E,2023-11-28 12:49:29.396350,2023-11-28 12:49:29.396350,2023-11-28 12:50:08.406620,R5,R5,2,2,2,2,[],1.0,39.01026944283194,['Activity E'],{},{}
126,Activity E,2023-11-28 12:48:17.480592,2023-11-28 12:48:17.480592,2023-11-28 12:51:27.309495,R6,R6,2,2,2,2,[],1.0,189.82890231563275,['Activity E'],{},{}
126,Activity F,2023-11-28 12:51:27.309495,2023-11-28 12:51:27.309495,2023-11-28 12:51:39.441489,R6,R6,2,2,2,2,[],1.0,12.131994651781245,"['Activity E', 'Activity F']",{},{}
127,Activity F,2023-11-28 12:50:08.406620,2023-11-28 12:50:08.406620,2023-11-28 12:53:08.094451,R5,R5,2,2,2,1,[],1.0,179.6878313848341,"['Activity E', 'Activity F']",{},{}
129,Activity E,2023-11-28 12:53:08.094451,2023-11-28 12:53:08.094451,2023-11-28 12:53:44.697154,R5,R5,2,2,2,2,[],1.0,36.60270311788804,['Activity E'],{},{}
130,Activity E,2023-11-28 12:53:44.697154,2023-11-28 12:53:44.697154,2023-11-28 12:54:27.495410,R5,R5,3,3,3,2,[],1.0,42.79825607678054,['Activity E'],{},{}
130,Activity F,2023-11-28 12:54:27.495410,2023-11-28 12:54:27.495410,2023-11-28 12:54:49.701132,R5,R5,3,3,3,1,[],1.0,22.205722196588365,"['Activity E', 'Activity F']",{},{}
129,Activity F,2023-11-28 12:54:49.701132,2023-11-28 12:54:49.701132,2023-11-28 12:55:43.302767,R5,R5,2,2,2,1,[],1.0,53.6016345684246,"['Activity E', 'Activity F']",{},{}
128,Activity E,2023-11-28 12:51:39.441489,2023-11-28 12:51:39.441489,2023-11-28 12:55:49.081875,R6,R6,2,2,2,1,[],1.0,249.64038558159444,['Activity E'],{},{}
131,Activity E,2023-11-28 12:55:43.302767,2023-11-28 12:55:43.302767,2023-11-28 12:56:02.410167,R5,R5,2,2,3,2,[],1.0,19.10740039700037,['Activity E'],{},{}
132,Activity E,2023-11-28 12:55:49.081875,2023-11-28 12:55:49.081875,2023-11-28 12:56:14.046353,R6,R6,3,3,4,2,[],1.0,24.964478130354863,['Activity E'],{},{}
134,Activity E,2023-11-28 12:56:14.046353,2023-11-28 12:56:14.046353,2023-11-28 12:58:09.096079,R6,R6,5,5,5,2,[],1.0,115.04972554189727,['Activity E'],{},{}
133,Activity E,2023-11-28 12:56:02.410167,2023-11-28 12:56:02.410167,2023-11-28 12:59:40.453284,R5,R5,4,4,6,2,[],1.0,218.04311681335486,['Activity E'],{},{}
135,Activity E,2023-11-28 12:58:09.096079,2023-11-28 12:58:09.096079,2023-11-28 13:00:15.096814,R6,R6,6,6,6,2,[],1.0,126.00073580498228,['Activity E'],{},{}
135,Activity F,2023-11-28 13:00:15.096814,2023-11-28 13:00:15.096814,2023-11-28 13:00:27.457176,R6,R6,6,6,6,2,[],1.0,12.360361498745611,"['Activity E', 'Activity F']",{},{}
133,Activity F,2023-11-28 12:59:40.453284,2023-11-28 12:59:40.453284,2023-11-28 13:00:43.676238,R5,R5,6,6,6,1,[],1.0,63.22295349892184,"['Activity E', 'Activity F']",{},{}
137,Activity E,2023-11-28 13:00:43.676238,2023-11-28 13:00:43.676238,2023-11-28 13:02:59.128310,R5,R5,6,6,6,2,[],1.0,135.45207260498108,['Activity E'],{},{}
137,Activity F,2023-11-28 13:02:59.128310,2023-11-28 13:02:59.128310,2023-11-28 13:05:05.005015,R5,R5,6,6,6,1,[],1.0,125.87670512646625,"['Activity E', 'Activity F']",{},{}
136,Activity E,2023-11-28 13:00:27.457176,2023-11-28 13:00:27.457176,2023-11-28 13:05:59.777542,R6,R6,6,6,5,1,[],1.0,332.3203662179521,['Activity E'],{},{}
136,Activity F,2023-11-28 13:05:59.777542,2023-11-28 13:05:59.777542,2023-11-28 13:07:46.466079,R6,R6,5,5,5,2,[],1.0,106.68853726323879,"['Activity E', 'Activity F']",{},{}
138,Activity E,2023-11-28 13:07:46.466079,2023-11-28 13:07:46.466079,2023-11-28 13:08:36.786718,R6,R6,5,5,5,1,[],1.0,50.3206387708311,['Activity E'],{},{}
139,Activity E,2023-11-28 13:08:36.786718,2023-11-28 13:08:36.786718,2023-11-28 13:08:47.000128,R6,R6,6,6,6,1,[],1.0,10.213410301549787,['Activity E'],{},{}
134,Activity F,2023-11-28 13:05:05.005015,2023-11-28 13:05:05.005015,2023-11-28 13:09:18.903194,R5,R5,5,5,6,1,[],1.0,253.89817853486863,"['Activity E', 'Activity F']",{},{}
140,Activity E,2023-11-28 13:09:18.903194,2023-11-28 13:09:18.903194,2023-11-28 13:09:31.111451,R5,R5,6,6,6,1,[],1.0,12.208256933839156,['Activity E'],{},{}
